utc, local, unixts, general/nodata/time, activity/lying+sitting/time, activity/upright_stand/time, activity/upright_sporadic_walk/time, activity/upright_walk/time, activity/upright_run/time, activity/cycling/time, activity/sit2stand/count, activity/steps/count, activity/steps2/count
2021-10-25T02:45:00.000000Z, 2021-10-25T04:45:00.000000+02:00, 1635129900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T03:00:00.000000Z, 2021-10-25T05:00:00.000000+02:00, 1635130800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T03:15:00.000000Z, 2021-10-25T05:15:00.000000+02:00, 1635131700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T03:30:00.000000Z, 2021-10-25T05:30:00.000000+02:00, 1635132600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T03:45:00.000000Z, 2021-10-25T05:45:00.000000+02:00, 1635133500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T04:00:00.000000Z, 2021-10-25T06:00:00.000000+02:00, 1635134400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T04:15:00.000000Z, 2021-10-25T06:15:00.000000+02:00, 1635135300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T04:30:00.000000Z, 2021-10-25T06:30:00.000000+02:00, 1635136200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T04:45:00.000000Z, 2021-10-25T06:45:00.000000+02:00, 1635137100000, 0.00, 14.63, 0.00, 0.00, 0.37, 0.00, 0.00, 5.00, 46.50, 0.00
2021-10-25T05:00:00.000000Z, 2021-10-25T07:00:00.000000+02:00, 1635138000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-25T05:15:00.000000Z, 2021-10-25T07:15:00.000000+02:00, 1635138900000, 0.00, 4.82, 2.69, 5.28, 2.22, 0.00, 0.00, 1.00, 200.10, 114.00
2021-10-25T05:30:00.000000Z, 2021-10-25T07:30:00.000000+02:00, 1635139800000, 0.00, 9.63, 1.48, 2.13, 1.76, 0.00, 0.00, 1.00, 161.60, 46.00
2021-10-25T05:45:00.000000Z, 2021-10-25T07:45:00.000000+02:00, 1635140700000, 0.00, 8.61, 0.09, 1.30, 5.00, 0.00, 0.00, 4.00, 451.60, 28.00
2021-10-25T06:00:00.000000Z, 2021-10-25T08:00:00.000000+02:00, 1635141600000, 0.00, 13.33, 0.37, 1.02, 0.28, 0.00, 0.00, 2.00, 0.00, 22.00
2021-10-25T06:15:00.000000Z, 2021-10-25T08:15:00.000000+02:00, 1635142500000, 0.00, 13.52, 0.00, 0.37, 1.11, 0.00, 0.00, 1.00, 104.90, 8.00
2021-10-25T06:30:00.000000Z, 2021-10-25T08:30:00.000000+02:00, 1635143400000, 0.00, 13.61, 0.46, 0.56, 0.37, 0.00, 0.00, 3.00, 34.20, 12.00
2021-10-25T06:45:00.000000Z, 2021-10-25T08:45:00.000000+02:00, 1635144300000, 0.00, 7.50, 0.56, 3.80, 2.96, 0.18, 0.00, 6.00, 219.10, 82.00
2021-10-25T07:00:00.000000Z, 2021-10-25T09:00:00.000000+02:00, 1635145200000, 0.00, 4.29, 3.35, 2.33, 4.84, 0.19, 0.00, 7.00, 483.40, 50.00
2021-10-25T07:15:00.000000Z, 2021-10-25T09:15:00.000000+02:00, 1635146100000, 0.00, 0.00, 0.09, 0.37, 13.88, 0.65, 0.00, 0.00, 1610.20, 8.00
2021-10-25T07:30:00.000000Z, 2021-10-25T09:30:00.000000+02:00, 1635147000000, 0.00, 0.00, 0.09, 0.37, 12.67, 1.86, 0.00, 0.00, 1356.60, 8.00
2021-10-25T07:45:00.000000Z, 2021-10-25T09:45:00.000000+02:00, 1635147900000, 0.00, 1.58, 0.00, 0.09, 12.39, 0.93, 0.00, 3.00, 1273.40, 2.00
2021-10-25T08:00:00.000000Z, 2021-10-25T10:00:00.000000+02:00, 1635148800000, 0.00, 1.77, 0.00, 0.00, 12.76, 0.47, 0.00, 2.00, 1407.90, 0.00
2021-10-25T08:15:00.000000Z, 2021-10-25T10:15:00.000000+02:00, 1635149700000, 0.00, 5.78, 0.00, 0.28, 8.38, 0.56, 0.00, 2.00, 962.90, 6.00
2021-10-25T08:30:00.000000Z, 2021-10-25T10:30:00.000000+02:00, 1635150600000, 0.00, 7.83, 0.09, 0.19, 6.43, 0.47, 0.00, 6.00, 496.50, 4.00
2021-10-25T08:45:00.000000Z, 2021-10-25T10:45:00.000000+02:00, 1635151500000, 0.00, 5.18, 0.37, 1.94, 7.04, 0.46, 0.00, 13.00, 577.70, 42.00
2021-10-25T09:00:00.000000Z, 2021-10-25T11:00:00.000000+02:00, 1635152400000, 0.00, 14.16, 0.19, 0.09, 0.56, 0.00, 0.00, 1.00, 30.80, 2.00
2021-10-25T09:15:00.000000Z, 2021-10-25T11:15:00.000000+02:00, 1635153300000, 0.00, 7.45, 0.18, 1.84, 5.52, 0.00, 0.00, 4.00, 484.20, 40.00
2021-10-25T09:30:00.000000Z, 2021-10-25T11:30:00.000000+02:00, 1635154200000, 0.00, 5.50, 1.68, 3.91, 3.91, 0.00, 0.00, 1.00, 395.80, 84.00
2021-10-25T09:45:00.000000Z, 2021-10-25T11:45:00.000000+02:00, 1635155100000, 0.00, 0.00, 0.37, 0.56, 14.07, 0.00, 0.00, 0.00, 1517.50, 12.00
2021-10-25T10:00:00.000000Z, 2021-10-25T12:00:00.000000+02:00, 1635156000000, 0.00, 10.90, 0.00, 0.09, 3.91, 0.09, 0.00, 3.00, 360.70, 2.00
2021-10-25T10:15:00.000000Z, 2021-10-25T12:15:00.000000+02:00, 1635156900000, 0.00, 12.87, 0.56, 0.74, 0.83, 0.00, 0.00, 1.00, 81.10, 16.00
2021-10-25T10:30:00.000000Z, 2021-10-25T12:30:00.000000+02:00, 1635157800000, 0.00, 11.94, 0.46, 1.11, 1.48, 0.00, 0.00, 1.00, 124.80, 24.00
2021-10-25T10:45:00.000000Z, 2021-10-25T12:45:00.000000+02:00, 1635158700000, 0.00, 13.99, 0.18, 0.18, 0.55, 0.09, 0.00, 1.00, 66.30, 4.00
2021-10-25T11:00:00.000000Z, 2021-10-25T13:00:00.000000+02:00, 1635159600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T11:15:00.000000Z, 2021-10-25T13:15:00.000000+02:00, 1635160500000, 0.00, 13.70, 0.00, 0.09, 1.20, 0.00, 0.00, 1.00, 115.90, 2.00
2021-10-25T11:30:00.000000Z, 2021-10-25T13:30:00.000000+02:00, 1635161400000, 0.00, 14.08, 0.18, 0.28, 0.46, 0.00, 0.00, 2.00, 49.60, 6.00
2021-10-25T11:45:00.000000Z, 2021-10-25T13:45:00.000000+02:00, 1635162300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T12:00:00.000000Z, 2021-10-25T14:00:00.000000+02:00, 1635163200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-25T12:15:00.000000Z, 2021-10-25T14:15:00.000000+02:00, 1635164100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-25T12:30:00.000000Z, 2021-10-25T14:30:00.000000+02:00, 1635165000000, 0.00, 14.45, 0.00, 0.00, 0.55, 0.00, 0.00, 2.00, 44.60, 0.00
2021-10-25T12:45:00.000000Z, 2021-10-25T14:45:00.000000+02:00, 1635165900000, 0.00, 14.54, 0.00, 0.00, 0.46, 0.00, 0.00, 1.00, 57.40, 0.00
2021-10-25T13:00:00.000000Z, 2021-10-25T15:00:00.000000+02:00, 1635166800000, 0.00, 13.98, 0.00, 0.46, 0.56, 0.00, 0.00, 2.00, 47.80, 10.00
2021-10-25T13:15:00.000000Z, 2021-10-25T15:15:00.000000+02:00, 1635167700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T13:30:00.000000Z, 2021-10-25T15:30:00.000000+02:00, 1635168600000, 0.00, 14.91, 0.00, 0.00, 0.09, 0.00, 0.00, 1.00, 6.60, 0.00
2021-10-25T13:45:00.000000Z, 2021-10-25T15:45:00.000000+02:00, 1635169500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T14:00:00.000000Z, 2021-10-25T16:00:00.000000+02:00, 1635170400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T14:15:00.000000Z, 2021-10-25T16:15:00.000000+02:00, 1635171300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T14:30:00.000000Z, 2021-10-25T16:30:00.000000+02:00, 1635172200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T14:45:00.000000Z, 2021-10-25T16:45:00.000000+02:00, 1635173100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T15:00:00.000000Z, 2021-10-25T17:00:00.000000+02:00, 1635174000000, 0.00, 14.54, 0.00, 0.00, 0.46, 0.00, 0.00, 1.00, 43.50, 0.00
2021-10-25T15:15:00.000000Z, 2021-10-25T17:15:00.000000+02:00, 1635174900000, 0.00, 12.31, 0.37, 0.56, 1.76, 0.00, 0.00, 6.00, 152.40, 12.00
2021-10-25T15:30:00.000000Z, 2021-10-25T17:30:00.000000+02:00, 1635175800000, 0.00, 14.54, 0.18, 0.09, 0.18, 0.00, 0.00, 1.00, 8.30, 2.00
2021-10-25T15:45:00.000000Z, 2021-10-25T17:45:00.000000+02:00, 1635176700000, 0.00, 11.13, 2.12, 1.01, 0.74, 0.00, 0.00, 2.00, 72.20, 22.00
2021-10-25T16:00:00.000000Z, 2021-10-25T18:00:00.000000+02:00, 1635177600000, 0.00, 10.09, 2.22, 1.48, 1.20, 0.00, 0.00, 1.00, 115.80, 32.00
2021-10-25T16:15:00.000000Z, 2021-10-25T18:15:00.000000+02:00, 1635178500000, 0.00, 10.19, 1.76, 0.83, 2.22, 0.00, 0.00, 1.00, 207.40, 18.00
2021-10-25T16:30:00.000000Z, 2021-10-25T18:30:00.000000+02:00, 1635179400000, 0.00, 7.68, 0.37, 1.30, 5.65, 0.00, 0.00, 5.00, 582.90, 28.00
2021-10-25T16:45:00.000000Z, 2021-10-25T18:45:00.000000+02:00, 1635180300000, 0.00, 0.00, 0.00, 0.09, 14.91, 0.00, 0.00, 0.00, 1760.80, 2.00
2021-10-25T17:00:00.000000Z, 2021-10-25T19:00:00.000000+02:00, 1635181200000, 0.00, 0.19, 0.37, 0.37, 13.79, 0.28, 0.00, 0.00, 1582.60, 8.00
2021-10-25T17:15:00.000000Z, 2021-10-25T19:15:00.000000+02:00, 1635182100000, 0.00, 7.50, 1.76, 1.11, 4.63, 0.00, 0.00, 2.00, 468.90, 24.00
2021-10-25T17:30:00.000000Z, 2021-10-25T19:30:00.000000+02:00, 1635183000000, 0.00, 13.24, 0.28, 0.56, 0.93, 0.00, 0.00, 5.00, 77.20, 12.00
2021-10-25T17:45:00.000000Z, 2021-10-25T19:45:00.000000+02:00, 1635183900000, 0.00, 11.50, 0.18, 1.29, 2.02, 0.00, 0.00, 5.00, 176.10, 28.00
2021-10-25T18:00:00.000000Z, 2021-10-25T20:00:00.000000+02:00, 1635184800000, 0.00, 13.52, 0.56, 0.65, 0.28, 0.00, 0.00, 5.00, 3.20, 14.00
2021-10-25T18:15:00.000000Z, 2021-10-25T20:15:00.000000+02:00, 1635185700000, 0.00, 12.61, 0.18, 0.64, 1.56, 0.00, 0.00, 4.00, 152.60, 14.00
2021-10-25T18:30:00.000000Z, 2021-10-25T20:30:00.000000+02:00, 1635186600000, 0.00, 11.02, 0.09, 1.11, 2.78, 0.00, 0.00, 3.00, 257.60, 24.00
2021-10-25T18:45:00.000000Z, 2021-10-25T20:45:00.000000+02:00, 1635187500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T19:00:00.000000Z, 2021-10-25T21:00:00.000000+02:00, 1635188400000, 0.00, 14.72, 0.00, 0.00, 0.28, 0.00, 0.00, 3.00, 30.80, 0.00
2021-10-25T19:15:00.000000Z, 2021-10-25T21:15:00.000000+02:00, 1635189300000, 0.00, 14.54, 0.00, 0.09, 0.37, 0.00, 0.00, 2.00, 21.60, 2.00
2021-10-25T19:30:00.000000Z, 2021-10-25T21:30:00.000000+02:00, 1635190200000, 0.00, 13.53, 0.00, 0.09, 1.38, 0.00, 0.00, 2.00, 88.80, 2.00
2021-10-25T19:45:00.000000Z, 2021-10-25T21:45:00.000000+02:00, 1635191100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T20:00:00.000000Z, 2021-10-25T22:00:00.000000+02:00, 1635192000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T20:15:00.000000Z, 2021-10-25T22:15:00.000000+02:00, 1635192900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T20:30:00.000000Z, 2021-10-25T22:30:00.000000+02:00, 1635193800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-25T20:45:00.000000Z, 2021-10-25T22:45:00.000000+02:00, 1635194700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T21:00:00.000000Z, 2021-10-25T23:00:00.000000+02:00, 1635195600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T21:15:00.000000Z, 2021-10-25T23:15:00.000000+02:00, 1635196500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T21:30:00.000000Z, 2021-10-25T23:30:00.000000+02:00, 1635197400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T21:45:00.000000Z, 2021-10-25T23:45:00.000000+02:00, 1635198300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T22:00:00.000000Z, 2021-10-26T00:00:00.000000+02:00, 1635199200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T22:15:00.000000Z, 2021-10-26T00:15:00.000000+02:00, 1635200100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T22:30:00.000000Z, 2021-10-26T00:30:00.000000+02:00, 1635201000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T22:45:00.000000Z, 2021-10-26T00:45:00.000000+02:00, 1635201900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T23:00:00.000000Z, 2021-10-26T01:00:00.000000+02:00, 1635202800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T23:15:00.000000Z, 2021-10-26T01:15:00.000000+02:00, 1635203700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-25T23:30:00.000000Z, 2021-10-26T01:30:00.000000+02:00, 1635204600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-25T23:45:00.000000Z, 2021-10-26T01:45:00.000000+02:00, 1635205500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T00:00:00.000000Z, 2021-10-26T02:00:00.000000+02:00, 1635206400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T00:15:00.000000Z, 2021-10-26T02:15:00.000000+02:00, 1635207300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T00:30:00.000000Z, 2021-10-26T02:30:00.000000+02:00, 1635208200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T00:45:00.000000Z, 2021-10-26T02:45:00.000000+02:00, 1635209100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T01:00:00.000000Z, 2021-10-26T03:00:00.000000+02:00, 1635210000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T01:15:00.000000Z, 2021-10-26T03:15:00.000000+02:00, 1635210900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T01:30:00.000000Z, 2021-10-26T03:30:00.000000+02:00, 1635211800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T01:45:00.000000Z, 2021-10-26T03:45:00.000000+02:00, 1635212700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T02:00:00.000000Z, 2021-10-26T04:00:00.000000+02:00, 1635213600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T02:15:00.000000Z, 2021-10-26T04:15:00.000000+02:00, 1635214500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T02:30:00.000000Z, 2021-10-26T04:30:00.000000+02:00, 1635215400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T02:45:00.000000Z, 2021-10-26T04:45:00.000000+02:00, 1635216300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T03:00:00.000000Z, 2021-10-26T05:00:00.000000+02:00, 1635217200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T03:15:00.000000Z, 2021-10-26T05:15:00.000000+02:00, 1635218100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T03:30:00.000000Z, 2021-10-26T05:30:00.000000+02:00, 1635219000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T03:45:00.000000Z, 2021-10-26T05:45:00.000000+02:00, 1635219900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T04:00:00.000000Z, 2021-10-26T06:00:00.000000+02:00, 1635220800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T04:15:00.000000Z, 2021-10-26T06:15:00.000000+02:00, 1635221700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T04:30:00.000000Z, 2021-10-26T06:30:00.000000+02:00, 1635222600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T04:45:00.000000Z, 2021-10-26T06:45:00.000000+02:00, 1635223500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T05:00:00.000000Z, 2021-10-26T07:00:00.000000+02:00, 1635224400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T05:15:00.000000Z, 2021-10-26T07:15:00.000000+02:00, 1635225300000, 0.00, 14.45, 0.00, 0.00, 0.55, 0.00, 0.00, 2.00, 53.90, 0.00
2021-10-26T05:30:00.000000Z, 2021-10-26T07:30:00.000000+02:00, 1635226200000, 0.00, 14.82, 0.00, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 4.00
2021-10-26T05:45:00.000000Z, 2021-10-26T07:45:00.000000+02:00, 1635227100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T06:00:00.000000Z, 2021-10-26T08:00:00.000000+02:00, 1635228000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T06:15:00.000000Z, 2021-10-26T08:15:00.000000+02:00, 1635228900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T06:30:00.000000Z, 2021-10-26T08:30:00.000000+02:00, 1635229800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T06:45:00.000000Z, 2021-10-26T08:45:00.000000+02:00, 1635230700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T07:00:00.000000Z, 2021-10-26T09:00:00.000000+02:00, 1635231600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T07:15:00.000000Z, 2021-10-26T09:15:00.000000+02:00, 1635232500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2021-10-26T07:30:00.000000Z, 2021-10-26T09:30:00.000000+02:00, 1635233400000, 0.00, 14.72, 0.00, 0.00, 0.28, 0.00, 0.00, 1.00, 31.40, 0.00
2021-10-26T07:45:00.000000Z, 2021-10-26T09:45:00.000000+02:00, 1635234300000, 0.00, 14.72, 0.00, 0.00, 0.28, 0.00, 0.00, 1.00, 30.90, 0.00
2021-10-26T08:00:00.000000Z, 2021-10-26T10:00:00.000000+02:00, 1635235200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T08:15:00.000000Z, 2021-10-26T10:15:00.000000+02:00, 1635236100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T08:30:00.000000Z, 2021-10-26T10:30:00.000000+02:00, 1635237000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T08:45:00.000000Z, 2021-10-26T10:45:00.000000+02:00, 1635237900000, 0.00, 14.63, 0.00, 0.00, 0.37, 0.00, 0.00, 1.00, 43.30, 0.00
2021-10-26T09:00:00.000000Z, 2021-10-26T11:00:00.000000+02:00, 1635238800000, 0.00, 13.71, 0.00, 0.09, 1.20, 0.00, 0.00, 2.00, 102.00, 2.00
2021-10-26T09:15:00.000000Z, 2021-10-26T11:15:00.000000+02:00, 1635239700000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T09:30:00.000000Z, 2021-10-26T11:30:00.000000+02:00, 1635240600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T09:45:00.000000Z, 2021-10-26T11:45:00.000000+02:00, 1635241500000, 0.00, 14.17, 0.00, 0.09, 0.74, 0.00, 0.00, 3.00, 62.80, 2.00
2021-10-26T10:00:00.000000Z, 2021-10-26T12:00:00.000000+02:00, 1635242400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T10:15:00.000000Z, 2021-10-26T12:15:00.000000+02:00, 1635243300000, 0.00, 14.72, 0.00, 0.00, 0.28, 0.00, 0.00, 2.00, 29.60, 0.00
2021-10-26T10:30:00.000000Z, 2021-10-26T12:30:00.000000+02:00, 1635244200000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T10:45:00.000000Z, 2021-10-26T12:45:00.000000+02:00, 1635245100000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T11:00:00.000000Z, 2021-10-26T13:00:00.000000+02:00, 1635246000000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T11:15:00.000000Z, 2021-10-26T13:15:00.000000+02:00, 1635246900000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T11:30:00.000000Z, 2021-10-26T13:30:00.000000+02:00, 1635247800000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T11:45:00.000000Z, 2021-10-26T13:45:00.000000+02:00, 1635248700000, 0.00, 12.52, 1.20, 0.55, 0.74, 0.00, 0.00, 2.00, 74.10, 12.00
2021-10-26T12:00:00.000000Z, 2021-10-26T14:00:00.000000+02:00, 1635249600000, 0.00, 13.98, 0.37, 0.18, 0.46, 0.00, 0.00, 1.00, 43.70, 4.00
2021-10-26T12:15:00.000000Z, 2021-10-26T14:15:00.000000+02:00, 1635250500000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T12:30:00.000000Z, 2021-10-26T14:30:00.000000+02:00, 1635251400000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T12:45:00.000000Z, 2021-10-26T14:45:00.000000+02:00, 1635252300000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2021-10-26T13:00:00.000000Z, 2021-10-26T15:00:00.000000+02:00, 1635253200000, 0.00, 5.98, 1.56, 4.23, 3.22, 0.00, 0.00, 4.00, 292.60, 92.00
2021-10-26T13:15:00.000000Z, 2021-10-26T15:15:00.000000+02:00, 1635254100000, 0.00, 0.00, 0.28, 0.47, 14.26, 0.00, 0.00, 0.00, 1529.50, 10.00
2021-10-26T13:30:00.000000Z, 2021-10-26T15:30:00.000000+02:00, 1635255000000, 0.00, 0.37, 0.28, 0.65, 13.70, 0.00, 0.00, 0.00, 1389.00, 14.00
2021-10-26T13:45:00.000000Z, 2021-10-26T15:45:00.000000+02:00, 1635255900000, 0.00, 6.20, 2.96, 1.30, 4.54, 0.00, 0.00, 3.00, 402.30, 28.00
2021-10-26T14:00:00.000000Z, 2021-10-26T16:00:00.000000+02:00, 1635256800000, 0.00, 3.43, 5.00, 4.26, 2.31, 0.00, 0.00, 1.00, 209.20, 92.00
2021-10-26T14:15:00.000000Z, 2021-10-26T16:15:00.000000+02:00, 1635257700000, 0.00, 13.98, 0.09, 0.28, 0.65, 0.00, 0.00, 0.00, 67.60, 6.00
2021-10-26T14:30:00.000000Z, 2021-10-26T16:30:00.000000+02:00, 1635258600000, 0.00, 15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
